# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Tue Feb  6 04:36:20 2018
#
# CONSTRAINT:  where (kepler_name not null
# CONSTRAINT:  and koi_disposition like '%CONFIRMED%'
# CONSTRAINT:  and koi_count > 1
# CONSTRAINT:  )
# CONSTRAINT:  order by kepler_name asc
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_pdisposition: Disposition Using Kepler Data
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_period_err1: Orbital Period Upper Unc. [days]
# COLUMN koi_period_err2: Orbital Period Lower Unc. [days]
# COLUMN koi_time0bk:    Transit Epoch [BKJD]
# COLUMN koi_time0bk_err1: Transit Epoch Upper Unc. [BKJD]
# COLUMN koi_time0bk_err2: Transit Epoch Lower Unc. [BKJD]
# COLUMN koi_duration:   Transit Duration [hrs]
# COLUMN koi_duration_err1: Transit Duration Upper Unc. [hrs]
# COLUMN koi_duration_err2: Transit Duration Lower Unc. [hrs]
# COLUMN koi_depth:      Transit Depth [ppm]
# COLUMN koi_depth_err1: Transit Depth Upper Unc. [ppm]
# COLUMN koi_depth_err2: Transit Depth Lower Unc. [ppm]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_prad_err1:  Planetary Radius Upper Unc. [Earth radii]
# COLUMN koi_prad_err2:  Planetary Radius Lower Unc. [Earth radii]
# COLUMN koi_count:      Number of Planets
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_steff_err1: Stellar Effective Temperature Upper Unc. [K]
# COLUMN koi_steff_err2: Stellar Effective Temperature Lower Unc. [K]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_srad_err1:  Stellar Radius Upper Unc. [Solar radii]
# COLUMN koi_srad_err2:  Stellar Radius Lower Unc. [Solar radii]
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec:            Dec [decimal degrees]
# COLUMN koi_kepmag:     Kepler-band [mag]
#
rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_count,koi_steff,koi_steff_err1,koi_steff_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
749,7595157,K00568.02,Kepler-605 c,CONFIRMED,CANDIDATE,2.358952404,8.7830000e-06,-8.7830000e-06,132.6895700,3.170000e-03,-3.170000e-03,1.59300,0.11500,-0.11500,94.1,6.500e+00,-6.500e+00,0.96,0.12,-1.200e-01,2,5300.00,87.00,-71.00,0.9860,0.1240,-0.1240,287.295440,43.279869,14.140
750,8008206,K00569.01,Kepler-185 c,CONFIRMED,CANDIDATE,20.729042340,6.3010000e-05,-6.3010000e-05,185.4311300,2.400000e-03,-2.400000e-03,2.80660,0.07560,-0.07560,561.7,1.900e+01,-1.900e+01,1.94,0.09,-9.000e-02,2,4979.00,82.00,-74.00,0.8030,0.0370,-0.0410,282.468110,43.889912,14.458
751,8008206,K00569.02,Kepler-185 b,CONFIRMED,CANDIDATE,1.632916419,3.2980000e-06,-3.2980000e-06,134.5495600,1.660000e-03,-1.660000e-03,1.55990,0.05780,-0.05780,209.2,8.000e+00,-8.000e+00,1.13,0.05,-6.000e-02,2,4979.00,82.00,-74.00,0.8030,0.0370,-0.0410,282.468110,43.889912,14.458
753,8120608,K00571.01,Kepler-186 c,CONFIRMED,CANDIDATE,7.267310940,1.1330000e-05,-1.1330000e-05,174.3129200,1.260000e-03,-1.260000e-03,2.26910,0.04340,-0.04340,659.1,1.540e+01,-1.540e+01,1.14,0.11,-1.300e-01,5,3751.00,75.00,-84.00,0.4430,0.0400,-0.0530,298.652710,43.955021,14.625
754,8120608,K00571.02,Kepler-186 d,CONFIRMED,CANDIDATE,13.343002500,2.5700000e-05,-2.5700000e-05,176.9038700,1.460000e-03,-1.460000e-03,2.73990,0.05820,-0.05820,799.7,1.890e+01,-1.890e+01,1.29,0.12,-1.600e-01,5,3751.00,75.00,-84.00,0.4430,0.0400,-0.0530,298.652710,43.955021,14.625
755,8120608,K00571.03,Kepler-186 b,CONFIRMED,CANDIDATE,3.886795001,6.8440000e-06,-6.8440000e-06,133.3295900,1.370000e-03,-1.370000e-03,1.75740,0.04540,-0.04540,471.3,1.310e+01,-1.310e+01,0.97,0.09,-1.200e-01,5,3751.00,75.00,-84.00,0.4430,0.0400,-0.0530,298.652710,43.955021,14.625
756,8120608,K00571.04,Kepler-186 e,CONFIRMED,CANDIDATE,22.407778330,7.3910000e-05,-7.3910000e-05,153.7985800,2.590000e-03,-2.590000e-03,3.28810,0.07560,-0.07560,661.3,2.080e+01,-2.080e+01,1.15,0.10,-1.400e-01,5,3751.00,75.00,-84.00,0.4430,0.0400,-0.0530,298.652710,43.955021,14.625
757,8120608,K00571.05,Kepler-186 f,CONFIRMED,CANDIDATE,129.945392000,1.5560000e-03,-1.5560000e-03,176.8228500,8.820000e-03,-8.820000e-03,5.78600,0.29300,-0.29300,500.1,4.040e+01,-4.040e+01,1.18,0.11,-1.400e-01,5,3751.00,75.00,-84.00,0.4430,0.0400,-0.0530,298.652710,43.955021,14.625
758,8193178,K00572.01,Kepler-187 c,CONFIRMED,CANDIDATE,10.640210080,2.6950000e-05,-2.6950000e-05,179.7777600,1.820000e-03,-1.820000e-03,5.43810,0.06620,-0.06620,455.3,8.400e+00,-8.400e+00,2.87,0.52,-4.200e-01,2,6112.00,122.00,-134.00,1.2330,0.2200,-0.1800,299.796450,44.089310,14.173
759,8193178,K00572.02,Kepler-187 b,CONFIRMED,CANDIDATE,4.938831350,3.3120000e-05,-3.3120000e-05,135.9546500,5.440000e-03,-5.440000e-03,4.38800,0.16100,-0.16100,123.5,6.500e+00,-6.500e+00,1.44,0.25,-2.100e-01,2,6112.00,122.00,-134.00,1.2330,0.2200,-0.1800,299.796450,44.089310,14.173
760,8344004,K00573.01,Kepler-188 c,CONFIRMED,CANDIDATE,5.996533443,8.3850000e-06,-8.3850000e-06,172.5055800,1.170000e-03,-1.170000e-03,3.31290,0.04530,-0.04530,711.4,1.070e+01,-1.070e+01,2.96,0.44,-3.500e-01,2,5622.00,76.00,-84.00,1.0890,0.1600,-0.1280,281.279720,44.315529,14.674
761,8344004,K00573.02,Kepler-188 b,CONFIRMED,CANDIDATE,2.061908640,5.0130000e-06,-5.0130000e-06,133.1988800,2.060000e-03,-2.060000e-03,1.97430,0.06170,-0.06170,214.0,8.800e+00,-8.800e+00,1.63,0.24,-1.900e-01,2,5622.00,76.00,-84.00,1.0890,0.1600,-0.1280,281.279720,44.315529,14.674
762,8355239,K00574.01,Kepler-189 c,CONFIRMED,CANDIDATE,20.134900070,3.5480000e-05,-3.5480000e-05,171.3673400,1.380000e-03,-1.380000e-03,3.79620,0.05220,-0.05220,1035.2,1.770e+01,-1.770e+01,2.98,0.11,-2.200e-01,2,4963.00,79.00,-79.00,0.8260,0.0320,-0.0600,287.564730,44.305000,14.859
763,8355239,K00574.02,Kepler-189 b,CONFIRMED,CANDIDATE,10.399861730,4.5160000e-05,-4.5160000e-05,141.5136600,3.460000e-03,-3.460000e-03,3.37700,0.10300,-0.10300,275.3,1.360e+01,-1.360e+01,1.50,0.06,-1.100e-01,2,4963.00,79.00,-79.00,0.8260,0.0320,-0.0600,287.564730,44.305000,14.859
767,8558011,K00577.02,Kepler-607 b,CONFIRMED,CANDIDATE,0.638162933,1.9220000e-06,-1.9220000e-06,131.7482600,2.560000e-03,-2.560000e-03,1.23130,0.08920,-0.08920,109.7,7.800e+00,-7.800e+00,0.91,0.21,-1.300e-01,2,5244.00,203.00,-184.00,0.8880,0.1970,-0.1310,291.057220,44.632381,14.405
769,8616637,K00579.01,Kepler-190 b,CONFIRMED,CANDIDATE,2.019997006,2.7580000e-06,-2.7580000e-06,170.0710200,1.040000e-03,-1.040000e-03,1.80730,0.03690,-0.03690,332.8,7.400e+00,-7.400e+00,1.46,0.09,-8.000e-02,2,5103.00,101.00,-101.00,0.7870,0.0510,-0.0390,288.584050,44.733799,14.137
770,8616637,K00579.02,Kepler-190 c,CONFIRMED,CANDIDATE,3.763041531,6.0120000e-06,-6.0120000e-06,132.5929800,1.360000e-03,-1.360000e-03,1.60110,0.04200,-0.04200,354.5,1.060e+01,-1.060e+01,1.63,0.10,-8.000e-02,2,5103.00,101.00,-101.00,0.7870,0.0510,-0.0390,288.584050,44.733799,14.137
772,8822216,K00581.01,Kepler-610 b,CONFIRMED,CANDIDATE,6.996926239,6.3350000e-06,-6.3350000e-06,175.9142810,7.190000e-04,-7.190000e-04,2.73740,0.02590,-0.02590,1317.4,1.500e+01,-1.500e+01,3.21,0.77,-3.100e-01,2,5713.00,138.00,-173.00,0.8930,0.2150,-0.0860,293.171330,45.065601,14.807
773,8822216,K00581.02,Kepler-610 c,CONFIRMED,CANDIDATE,151.863949000,1.3870000e-03,-1.3870000e-03,143.3145100,7.190000e-03,-7.190000e-03,8.57700,0.20100,-0.20100,747.0,3.390e+01,-3.390e+01,2.41,0.58,-2.300e-01,2,5713.00,138.00,-173.00,0.8930,0.2150,-0.0860,293.171330,45.065601,14.807
774,9020160,K00582.01,Kepler-191 d,CONFIRMED,CANDIDATE,5.945043548,7.5530000e-06,-7.5530000e-06,170.4722370,9.900000e-04,-9.900000e-04,2.70040,0.03760,-0.03760,800.2,1.320e+01,-1.320e+01,2.69,0.14,-2.300e-01,3,5105.00,84.00,-76.00,0.8680,0.0440,-0.0760,291.183380,45.323170,14.808
775,9020160,K00582.02,Kepler-191 c,CONFIRMED,CANDIDATE,17.738428860,5.9260000e-05,-5.9260000e-05,148.9901100,2.850000e-03,-2.850000e-03,3.00490,0.08760,-0.08760,605.5,2.230e+01,-2.230e+01,2.47,0.12,-2.200e-01,3,5105.00,84.00,-76.00,0.8680,0.0440,-0.0760,291.183380,45.323170,14.808
776,9020160,K00582.03,Kepler-191 b,CONFIRMED,CANDIDATE,9.939623610,5.5380000e-05,-5.5380000e-05,131.5826700,4.210000e-03,-4.210000e-03,3.43200,0.10300,-0.10300,300.1,1.550e+01,-1.550e+01,1.93,0.09,-1.700e-01,3,5105.00,84.00,-76.00,0.8680,0.0440,-0.0760,291.183380,45.323170,14.808
778,9146018,K00584.01,Kepler-192 b,CONFIRMED,CANDIDATE,9.926721500,1.1630000e-05,-1.1630000e-05,175.6867100,9.120000e-04,-9.120000e-04,3.84280,0.03790,-0.03790,725.5,8.000e+00,-8.000e+00,2.76,0.38,-2.300e-01,3,5475.00,109.00,-109.00,0.9820,0.1370,-0.0800,287.917910,45.592869,14.129
779,9146018,K00584.02,Kepler-192 c,CONFIRMED,CANDIDATE,21.223493250,4.8500000e-05,-4.8500000e-05,170.3738700,1.920000e-03,-1.920000e-03,4.94160,0.08180,-0.08180,582.9,1.040e+01,-1.040e+01,2.63,0.37,-2.100e-01,3,5475.00,109.00,-109.00,0.9820,0.1370,-0.0800,287.917910,45.592869,14.129
780,9146018,K00584.03,Kepler-192 d,CONFIRMED,CANDIDATE,6.470277060,4.5360000e-05,-4.5360000e-05,136.5056700,5.820000e-03,-5.820000e-03,3.34300,0.13900,-0.13900,116.9,7.100e+00,-7.100e+00,1.15,0.16,-1.000e-01,3,5475.00,109.00,-109.00,0.9820,0.1370,-0.0800,287.917910,45.592869,14.129
785,9782691,K00590.01,Kepler-193 b,CONFIRMED,CANDIDATE,11.388402170,3.8100000e-05,-3.8100000e-05,174.5537700,2.550000e-03,-2.550000e-03,3.69490,0.08290,-0.08290,438.0,1.400e+01,-1.400e+01,3.04,0.49,-5.900e-01,2,5876.00,79.00,-79.00,1.4560,0.2330,-0.2840,296.498600,46.577240,14.615
786,9782691,K00590.02,Kepler-193 c,CONFIRMED,CANDIDATE,50.698540800,2.6600000e-04,-2.6600000e-04,141.3181300,3.670000e-03,-3.670000e-03,5.97200,0.12000,-0.12000,610.9,2.130e+01,-2.130e+01,3.58,0.57,-7.000e-01,2,5876.00,79.00,-79.00,1.4560,0.2330,-0.2840,296.498600,46.577240,14.615
789,9958962,K00593.01,Kepler-616 b,CONFIRMED,CANDIDATE,9.997602850,2.6270000e-05,-2.6270000e-05,171.7882800,2.040000e-03,-2.040000e-03,3.44230,0.07460,-0.07460,638.7,1.830e+01,-1.830e+01,2.82,0.87,-2.900e-01,4,6004.00,181.00,-199.00,0.9770,0.3020,-0.1010,294.989140,46.838329,14.957
790,9958962,K00593.02,Kepler-616 c,CONFIRMED,CANDIDATE,90.411799200,4.6560000e-04,-4.6560000e-04,208.5028000,3.800000e-03,-3.800000e-03,7.10600,0.16900,-0.16900,1265.0,3.720e+01,-3.720e+01,3.96,1.22,-4.100e-01,4,6004.00,181.00,-199.00,0.9770,0.3020,-0.1010,294.989140,46.838329,14.957
794,10600261,K00597.01,Kepler-194 c,CONFIRMED,CANDIDATE,17.307955480,5.5520000e-05,-5.5520000e-05,176.9432600,2.360000e-03,-2.360000e-03,5.11260,0.07630,-0.07630,633.0,1.420e+01,-1.420e+01,3.56,0.57,-7.800e-01,3,5565.00,83.00,-66.00,1.4390,0.2290,-0.3150,291.971440,47.864170,14.915
795,10600261,K00597.02,Kepler-194 b,CONFIRMED,CANDIDATE,2.092271150,5.8140000e-06,-5.8140000e-06,133.0625800,2.170000e-03,-2.170000e-03,2.40620,0.07160,-0.07160,207.6,7.900e+00,-7.900e+00,2.06,0.33,-4.500e-01,3,5565.00,83.00,-66.00,1.4390,0.2290,-0.3150,291.971440,47.864170,14.915
796,10600261,K00597.03,Kepler-194 d,CONFIRMED,CANDIDATE,52.814805100,3.8460000e-04,-3.8460000e-04,164.9045600,5.350000e-03,-5.350000e-03,7.30900,0.15000,-0.15000,553.7,2.100e+01,-2.100e+01,3.33,0.53,-7.300e-01,3,5565.00,83.00,-66.00,1.4390,0.2290,-0.3150,291.971440,47.864170,14.915
797,10656823,K00598.01,Kepler-195 b,CONFIRMED,CANDIDATE,8.307839120,1.1440000e-05,-1.1440000e-05,171.1720100,1.040000e-03,-1.040000e-03,3.15160,0.03320,-0.03320,777.5,1.320e+01,-1.320e+01,2.15,0.36,-1.800e-01,2,5320.00,159.00,-143.00,0.7860,0.1320,-0.0660,288.120970,47.966671,14.813
798,10656823,K00598.02,Kepler-195 c,CONFIRMED,CANDIDATE,34.096344100,1.9480000e-04,-1.9480000e-04,153.8265400,4.670000e-03,-4.670000e-03,3.89600,0.12100,-0.12100,472.7,2.340e+01,-2.340e+01,1.71,0.28,-1.500e-01,2,5320.00,159.00,-143.00,0.7860,0.1320,-0.0660,288.120970,47.966671,14.813
801,10973664,K00601.01,Kepler-619 b,CONFIRMED,CANDIDATE,5.404269170,1.1820000e-05,-1.1820000e-05,172.1855300,1.730000e-03,-1.730000e-03,2.53150,0.06000,-0.06000,860.6,2.300e+01,-2.300e+01,2.85,0.89,-3.000e-01,3,6122.00,169.00,-190.00,0.9640,0.3030,-0.1010,290.849060,48.416012,14.697
803,10973664,K00601.03,Kepler-619 c,CONFIRMED,CANDIDATE,1.208462378,4.3100000e-06,-4.3100000e-06,133.6771200,2.940000e-03,-2.940000e-03,1.54400,0.09720,-0.09720,227.3,1.530e+01,-1.530e+01,1.64,0.51,-1.700e-01,3,6122.00,169.00,-190.00,0.9640,0.3030,-0.1010,290.849060,48.416012,14.697
807,4832837,K00605.01,Kepler-621 b,CONFIRMED,CANDIDATE,2.628117322,1.7700000e-06,-1.7700000e-06,169.7189130,5.390000e-04,-5.390000e-04,1.82890,0.02920,-0.02920,936.8,1.140e+01,-1.140e+01,1.77,0.23,-2.700e-01,2,3939.00,297.00,-267.00,0.5570,0.0710,-0.0870,290.927310,39.914150,14.915
815,6587002,K00612.01,Kepler-196 b,CONFIRMED,CANDIDATE,20.739894060,4.2800000e-05,-4.2800000e-05,173.2191200,1.750000e-03,-1.750000e-03,3.15050,0.05520,-0.05520,616.1,1.540e+01,-1.540e+01,2.11,0.15,-1.100e-01,3,5132.00,102.00,-102.00,0.7700,0.0540,-0.0400,284.968510,42.079201,14.157
816,6587002,K00612.02,Kepler-196 c,CONFIRMED,CANDIDATE,47.427711600,1.2920000e-04,-1.2920000e-04,216.5573700,2.050000e-03,-2.050000e-03,5.26790,0.07750,-0.07750,820.4,1.750e+01,-1.750e+01,2.33,0.17,-1.200e-01,3,5132.00,102.00,-102.00,0.7700,0.0540,-0.0400,284.968510,42.079201,14.157
825,11773022,K00620.01,Kepler-51 b,CONFIRMED,CANDIDATE,45.155356330,2.4310000e-05,-2.4310000e-05,159.1054400,4.370000e-04,-4.370000e-04,5.78450,0.02160,-0.02160,6208.7,2.470e+01,-2.470e+01,7.65,2.36,-7.900e-01,3,6046.00,162.00,-198.00,0.9720,0.3000,-0.1000,296.479770,49.937679,14.669
826,11773022,K00620.02,Kepler-51 d,CONFIRMED,CANDIDATE,130.178029620,7.6290000e-05,-7.6290000e-05,212.0326380,4.590000e-04,-4.590000e-04,8.45340,0.02130,-0.02130,11570.9,3.430e+01,-3.430e+01,10.44,3.22,-1.070e+00,3,6046.00,162.00,-198.00,0.9720,0.3000,-0.1000,296.479770,49.937679,14.669
827,11773022,K00620.03,Kepler-51 c,CONFIRMED,CANDIDATE,85.316200400,2.2830000e-04,-2.2830000e-04,295.3158800,1.890000e-03,-1.890000e-03,2.74410,0.09980,-0.09980,1902.6,6.790e+01,-6.790e+01,6.34,1.96,-6.500e-01,3,6046.00,162.00,-198.00,0.9720,0.3000,-0.1000,296.479770,49.937679,14.669
830,12068975,K00623.01,Kepler-197 c,CONFIRMED,CANDIDATE,10.349732760,2.9510000e-05,-2.9510000e-05,174.0619300,2.330000e-03,-2.330000e-03,4.48590,0.07220,-0.07220,119.0,2.800e+00,-2.800e+00,1.44,0.04,-5.000e-02,4,6003.00,96.00,-108.00,1.1090,0.0360,-0.0400,295.226440,50.558979,11.811
831,12068975,K00623.02,Kepler-197 d,CONFIRMED,CANDIDATE,15.677501910,5.7850000e-05,-5.7850000e-05,179.4731100,2.830000e-03,-2.830000e-03,5.50820,0.08660,-0.08660,115.5,3.100e+00,-3.100e+00,1.42,0.05,-5.000e-02,4,6003.00,96.00,-108.00,1.1090,0.0360,-0.0400,295.226440,50.558979,11.811
832,12068975,K00623.03,Kepler-197 b,CONFIRMED,CANDIDATE,5.599315430,1.4240000e-05,-1.4240000e-05,171.4739100,2.050000e-03,-2.050000e-03,3.89440,0.05230,-0.05230,84.8,2.200e+00,-2.200e+00,1.22,0.04,-4.000e-02,4,6003.00,96.00,-108.00,1.1090,0.0360,-0.0400,295.226440,50.558979,11.811
833,12068975,K00623.04,Kepler-197 e,CONFIRMED,CANDIDATE,25.210014600,2.0370000e-04,-2.0370000e-04,154.4112200,6.810000e-03,-6.810000e-03,6.55300,0.19400,-0.19400,62.1,3.400e+00,-3.400e+00,0.95,0.04,-3.000e-02,4,6003.00,96.00,-108.00,1.1090,0.0360,-0.0400,295.226440,50.558979,11.811
834,3541946,K00624.01,Kepler-198 b,CONFIRMED,CANDIDATE,17.790016780,3.2030000e-05,-3.2030000e-05,182.4374500,1.430000e-03,-1.430000e-03,4.41160,0.04810,-0.04810,871.4,1.370e+01,-1.370e+01,2.70,0.36,-1.900e-01,3,5569.00,111.00,-111.00,0.9270,0.1220,-0.0660,290.673130,38.691010,13.597
835,3541946,K00624.02,Kepler-198 c,CONFIRMED,CANDIDATE,49.567408500,1.8670000e-04,-1.8670000e-04,169.5422700,3.220000e-03,-3.220000e-03,4.00200,0.08470,-0.08470,730.0,2.490e+01,-2.490e+01,2.91,0.38,-2.100e-01,3,5569.00,111.00,-111.00,0.9270,0.1220,-0.0660,290.673130,38.691010,13.597
836,3541946,K00624.03,Kepler-198 d,CONFIRMED,CANDIDATE,1.311842968,2.0210000e-06,-2.0210000e-06,133.1105800,1.240000e-03,-1.240000e-03,1.78760,0.04120,-0.04120,245.1,6.500e+00,-6.500e+00,1.43,0.19,-1.000e-01,3,5569.00,111.00,-111.00,0.9270,0.1220,-0.0660,290.673130,38.691010,13.597
838,4478168,K00626.01,Kepler-624 b,CONFIRMED,CANDIDATE,14.586498560,2.8490000e-05,-2.8490000e-05,172.2218500,1.650000e-03,-1.650000e-03,4.02490,0.05590,-0.05590,378.7,7.700e+00,-7.700e+00,2.45,0.39,-3.900e-01,2,6063.00,121.00,-133.00,1.1910,0.1890,-0.1890,295.193390,39.539669,13.490
840,4563268,K00627.01,Kepler-625 b,CONFIRMED,CANDIDATE,7.751927550,1.0670000e-05,-1.0670000e-05,176.1719700,1.120000e-03,-1.120000e-03,3.54130,0.03530,-0.03530,407.3,5.700e+00,-5.700e+00,1.89,0.26,-9.000e-02,2,5604.00,101.00,-124.00,0.9120,0.1270,-0.0420,292.150450,39.637581,13.307
841,4563268,K00627.02,Kepler-625 c,CONFIRMED,CANDIDATE,4.165367570,1.4350000e-05,-1.4350000e-05,132.0406800,2.830000e-03,-2.830000e-03,3.29350,0.07580,-0.07580,120.0,4.400e+00,-4.400e+00,1.00,0.14,-5.000e-02,2,5604.00,101.00,-124.00,0.9120,0.1270,-0.0420,292.150450,39.637581,13.307
852,5113822,K00638.01,Kepler-199 b,CONFIRMED,CANDIDATE,23.642196500,3.1600000e-05,-3.1600000e-05,172.5884400,1.070000e-03,-1.070000e-03,5.01800,0.04080,-0.04080,1102.2,1.270e+01,-1.270e+01,2.90,0.40,-1.400e-01,2,5750.00,102.00,-125.00,0.8820,0.1210,-0.0430,295.559420,40.236271,13.595
853,5113822,K00638.02,Kepler-199 c,CONFIRMED,CANDIDATE,67.093064200,1.7850000e-04,-1.7850000e-04,146.5704700,2.090000e-03,-2.090000e-03,7.33400,0.13400,-0.13400,1254.2,1.810e+01,-1.810e+01,3.51,0.48,-1.700e-01,2,5750.00,102.00,-125.00,0.8820,0.1210,-0.0430,295.559420,40.236271,13.595
860,5374854,K00645.01,Kepler-633 b,CONFIRMED,CANDIDATE,8.503392490,2.7920000e-05,-2.7920000e-05,170.8689400,2.460000e-03,-2.460000e-03,2.95690,0.07950,-0.07950,188.9,7.400e+00,-7.400e+00,1.95,0.31,-3.700e-01,2,5877.00,105.00,-129.00,1.2650,0.1990,-0.2430,295.217440,40.592251,13.716
863,5531694,K00647.01,Kepler-634 b,CONFIRMED,CANDIDATE,5.169497290,1.0170000e-05,-1.0170000e-05,170.3133900,1.540000e-03,-1.540000e-03,4.51220,0.04640,-0.04640,210.6,3.500e+00,-3.500e+00,2.06,0.31,-4.300e-01,2,6011.00,108.00,-132.00,1.4090,0.2140,-0.2940,291.195070,40.702702,13.550
866,5613330,K00649.01,Kepler-635 b,CONFIRMED,CANDIDATE,23.449704940,7.1930000e-05,-7.1930000e-05,182.9229500,2.400000e-03,-2.400000e-03,8.65670,0.07660,-0.07660,315.6,5.000e+00,-5.000e+00,2.71,0.49,-4.100e-01,2,6188.00,110.00,-135.00,1.5240,0.2780,-0.2280,289.773250,40.800720,13.310
872,5941160,K00654.01,Kepler-200 b,CONFIRMED,CANDIDATE,8.594818510,2.5720000e-05,-2.5720000e-05,171.6278100,2.380000e-03,-2.380000e-03,3.25400,0.08440,-0.08440,336.5,1.040e+01,-1.040e+01,1.75,0.23,-1.300e-01,2,5675.00,113.00,-113.00,0.9150,0.1220,-0.0710,284.409910,41.237461,13.984
873,5941160,K00654.02,Kepler-200 c,CONFIRMED,CANDIDATE,10.222156970,3.4340000e-05,-3.4340000e-05,135.8901700,2.770000e-03,-2.770000e-03,1.19390,0.09520,-0.09520,238.2,2.100e+01,-2.100e+01,1.72,0.23,-1.300e-01,2,5675.00,113.00,-113.00,0.9150,0.1220,-0.0710,284.409910,41.237461,13.984
874,5966154,K00655.01,Kepler-201 b,CONFIRMED,CANDIDATE,25.672155900,5.3290000e-05,-5.3290000e-05,192.0967900,1.590000e-03,-1.590000e-03,5.96290,0.07970,-0.07970,387.1,5.500e+00,-5.500e+00,2.68,0.42,-2.500e-01,2,6034.00,109.00,-133.00,1.1790,0.1870,-0.1090,293.626040,41.272820,13.004
875,5966154,K00655.02,Kepler-201 c,CONFIRMED,CANDIDATE,151.885188100,9.5640000e-04,-9.5640000e-04,176.4127200,5.890000e-03,-5.890000e-03,12.09100,0.15200,-0.15200,360.6,8.100e+00,-8.100e+00,2.47,0.39,-2.300e-01,2,6034.00,109.00,-133.00,1.1790,0.1870,-0.1090,293.626040,41.272820,13.004
877,6020753,K00657.01,Kepler-202 b,CONFIRMED,CANDIDATE,4.069425638,4.3360000e-06,-4.3360000e-06,171.0177430,8.570000e-04,-8.570000e-04,2.03960,0.03140,-0.03140,549.1,9.300e+00,-9.300e+00,1.53,0.11,-4.000e-02,2,4671.00,93.00,-93.00,0.6800,0.0460,-0.0210,282.973420,41.322010,13.872
878,6020753,K00657.02,Kepler-202 c,CONFIRMED,CANDIDATE,16.282476250,2.6840000e-05,-2.6840000e-05,180.7981500,1.190000e-03,-1.190000e-03,2.92270,0.04400,-0.04400,792.6,1.460e+01,-1.460e+01,1.88,0.13,-5.000e-02,2,4671.00,93.00,-93.00,0.6800,0.0460,-0.0210,282.973420,41.322010,13.872
879,6062088,K00658.01,Kepler-203 b,CONFIRMED,CANDIDATE,3.162692075,3.0230000e-06,-3.0230000e-06,169.6418600,7.710000e-04,-7.710000e-04,1.95290,0.02630,-0.02630,503.7,7.600e+00,-7.600e+00,2.61,0.39,-3.500e-01,3,5821.00,105.00,-117.00,1.0850,0.1600,-0.1460,297.090000,41.388031,13.989
880,6062088,K00658.02,Kepler-203 c,CONFIRMED,CANDIDATE,5.370639542,6.6650000e-06,-6.6650000e-06,172.2381500,9.550000e-04,-9.550000e-04,2.11210,0.03620,-0.03620,491.3,9.200e+00,-9.200e+00,2.54,0.38,-3.400e-01,3,5821.00,105.00,-117.00,1.0850,0.1600,-0.1460,297.090000,41.388031,13.989
881,6062088,K00658.03,Kepler-203 d,CONFIRMED,CANDIDATE,11.329770620,6.7730000e-05,-6.7730000e-05,133.9675500,5.290000e-03,-5.290000e-03,3.84500,0.15700,-0.15700,162.4,9.500e+00,-9.500e+00,1.37,0.21,-1.800e-01,3,5821.00,105.00,-117.00,1.0850,0.1600,-0.1460,297.090000,41.388031,13.989
884,6347299,K00661.01,Kepler-204 b,CONFIRMED,CANDIDATE,14.400904140,4.0430000e-05,-4.0430000e-05,174.9896400,2.280000e-03,-2.280000e-03,4.16820,0.06960,-0.06960,379.6,1.030e+01,-1.030e+01,2.71,0.40,-4.500e-01,2,5815.00,105.00,-117.00,1.1980,0.1780,-0.1980,285.347200,41.761921,13.909
885,6347299,K00661.02,Kepler-204 c,CONFIRMED,CANDIDATE,25.661381600,3.1780000e-04,-3.1780000e-04,155.1380600,7.650000e-03,-7.650000e-03,4.45900,0.24700,-0.24700,166.5,1.270e+01,-1.270e+01,1.78,0.27,-2.900e-01,2,5815.00,105.00,-117.00,1.1980,0.1780,-0.1980,285.347200,41.761921,13.909
887,6425957,K00663.01,Kepler-205 b,CONFIRMED,CANDIDATE,2.755637216,1.9090000e-06,-1.9090000e-06,170.8458540,5.580000e-04,-5.580000e-04,1.85590,0.02810,-0.02810,536.7,6.400e+00,-6.400e+00,1.37,0.08,-7.000e-02,2,4121.00,74.00,-91.00,0.5530,0.0300,-0.0300,285.287110,41.861172,13.506
