# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri Feb  2 04:14:41 2018
#
# CONSTRAINT:  where (koi_disposition like '%CONFIRMED%'
# CONSTRAINT:  and koi_count > 2
# CONSTRAINT:  )
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_pdisposition: Disposition Using Kepler Data
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_period_err1: Orbital Period Upper Unc. [days]
# COLUMN koi_period_err2: Orbital Period Lower Unc. [days]
# COLUMN koi_time0bk:    Transit Epoch [BKJD]
# COLUMN koi_time0bk_err1: Transit Epoch Upper Unc. [BKJD]
# COLUMN koi_time0bk_err2: Transit Epoch Lower Unc. [BKJD]
# COLUMN koi_impact:     Impact Parameter
# COLUMN koi_impact_err1: Impact Parameter Upper Unc.
# COLUMN koi_impact_err2: Impact Parameter Lower Unc.
# COLUMN koi_duration:   Transit Duration [hrs]
# COLUMN koi_duration_err1: Transit Duration Upper Unc. [hrs]
# COLUMN koi_duration_err2: Transit Duration Lower Unc. [hrs]
# COLUMN koi_depth:      Transit Depth [ppm]
# COLUMN koi_depth_err1: Transit Depth Upper Unc. [ppm]
# COLUMN koi_depth_err2: Transit Depth Lower Unc. [ppm]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_prad_err1:  Planetary Radius Upper Unc. [Earth radii]
# COLUMN koi_prad_err2:  Planetary Radius Lower Unc. [Earth radii]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_teq_err1:   Equilibrium Temperature Upper Unc. [K]
# COLUMN koi_teq_err2:   Equilibrium Temperature Lower Unc. [K]
# COLUMN koi_model_snr:  Transit Signal-to-Noise
# COLUMN koi_count:      Number of Planets
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_steff_err1: Stellar Effective Temperature Upper Unc. [K]
# COLUMN koi_steff_err2: Stellar Effective Temperature Lower Unc. [K]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_srad_err1:  Stellar Radius Upper Unc. [Solar radii]
# COLUMN koi_srad_err2:  Stellar Radius Lower Unc. [Solar radii]
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec:            Dec [decimal degrees]
# COLUMN koi_kepmag:     Kepler-band [mag]
#
rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_model_snr,koi_count,koi_steff,koi_steff_err1,koi_steff_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
881,6062088,K00658.03,Kepler-203 d,CONFIRMED,CANDIDATE,11.329770620,6.7730000e-05,-6.7730000e-05,133.9675500,5.290000e-03,-5.290000e-03,0.036,0.431,-0.036,3.84500,0.15700,-0.15700,162.4,9.500e+00,-9.500e+00,1.37,0.21,-1.800e-01,855.0,,,18.50,3,5821.00,105.00,-117.00,1.0850,0.1600,-0.1460,297.090000,41.388031,13.989
889,6442340,K00664.01,Kepler-206 c,CONFIRMED,CANDIDATE,13.137477850,4.1250000e-05,-4.1250000e-05,170.2278600,2.570000e-03,-2.570000e-03,0.800,0.060,-0.578,4.86550,0.07060,-0.07060,212.8,5.200e+00,-5.200e+00,1.85,0.29,-2.700e-01,825.0,,,43.10,3,5762.00,104.00,-115.00,1.1430,0.1810,-0.1640,291.634670,41.833858,13.484
890,6442340,K00664.02,Kepler-206 b,CONFIRMED,CANDIDATE,7.781998620,3.7670000e-05,-3.7670000e-05,133.5887100,3.570000e-03,-3.570000e-03,0.816,0.135,-0.595,3.94700,0.12600,-0.12600,106.9,4.600e+00,-4.600e+00,1.32,0.21,-1.900e-01,983.0,,,25.60,3,5762.00,104.00,-115.00,1.1430,0.1810,-0.1640,291.634670,41.833858,13.484
891,6442340,K00664.03,Kepler-206 d,CONFIRMED,CANDIDATE,23.443374800,2.6870000e-04,-2.6870000e-04,152.0058800,8.550000e-03,-8.550000e-03,0.924,0.033,-0.714,5.76800,0.28100,-0.28100,85.0,6.400e+00,-6.400e+00,1.29,0.21,-1.800e-01,681.0,,,14.10,3,5762.00,104.00,-115.00,1.1430,0.1810,-0.1640,291.634670,41.833858,13.484
892,6685609,K00665.01,Kepler-207 d,CONFIRMED,CANDIDATE,5.868066282,6.9250000e-06,-6.9250000e-06,170.3240460,9.490000e-04,-9.490000e-04,0.801,0.002,-0.595,4.12460,0.02920,-0.02920,436.5,4.800e+00,-4.800e+00,3.60,0.62,-7.500e-01,1254.0,,,97.60,3,5918.00,107.00,-119.00,1.5550,0.2650,-0.3240,290.030520,42.166050,13.182
893,6685609,K00665.02,Kepler-207 b,CONFIRMED,CANDIDATE,1.611890460,4.3010000e-06,-4.3010000e-06,133.5704000,2.300000e-03,-2.300000e-03,0.782,0.020,-0.544,3.07920,0.06640,-0.06640,101.1,2.900e+00,-2.900e+00,1.72,0.29,-3.600e-01,1930.0,,,38.00,3,5918.00,107.00,-119.00,1.5550,0.2650,-0.3240,290.030520,42.166050,13.182
894,6685609,K00665.03,Kepler-207 c,CONFIRMED,CANDIDATE,3.071552840,1.2850000e-05,-1.2850000e-05,133.3025500,3.300000e-03,-3.300000e-03,0.855,0.086,-0.604,4.09350,0.09360,-0.09360,86.0,3.300e+00,-3.300e+00,1.65,0.28,-3.400e-01,1556.0,,,27.20,3,5918.00,107.00,-119.00,1.5550,0.2650,-0.3240,290.030520,42.166050,13.182
900,7040629,K00671.01,Kepler-208 b,CONFIRMED,CANDIDATE,4.228652170,1.0750000e-05,-1.0750000e-05,170.7405300,1.880000e-03,-1.880000e-03,0.009,0.434,-0.009,3.32750,0.06300,-0.06300,150.0,4.000e+00,-4.000e+00,1.83,0.32,-3.900e-01,1379.0,,,41.50,4,5966.00,107.00,-119.00,1.4990,0.2620,-0.3210,293.890200,42.527966,13.749
901,7040629,K00671.02,Kepler-208 c,CONFIRMED,CANDIDATE,7.466620680,3.4110000e-05,-3.4110000e-05,132.7755000,3.670000e-03,-3.670000e-03,0.255,0.212,-0.255,3.87000,0.10400,-0.10400,120.9,4.700e+00,-4.700e+00,1.65,0.29,-3.500e-01,1141.0,,,27.40,4,5966.00,107.00,-119.00,1.4990,0.2620,-0.3210,293.890200,42.527966,13.749
902,7040629,K00671.03,Kepler-208 e,CONFIRMED,CANDIDATE,16.259519670,9.8710000e-05,-9.8710000e-05,144.5320300,5.550000e-03,-5.550000e-03,0.374,0.067,-0.374,3.85400,0.14600,-0.14600,129.5,7.100e+00,-7.100e+00,1.72,0.30,-3.700e-01,880.0,,,19.60,4,5966.00,107.00,-119.00,1.4990,0.2620,-0.3210,293.890200,42.527966,13.749
903,7040629,K00671.04,Kepler-208 d,CONFIRMED,CANDIDATE,11.131790100,8.2700000e-05,-8.2700000e-05,134.4227200,6.340000e-03,-6.340000e-03,0.342,0.113,-0.342,4.05100,0.16600,-0.16600,95.5,5.700e+00,-5.700e+00,1.47,0.26,-3.100e-01,999.0,,,18.20,4,5966.00,107.00,-119.00,1.4990,0.2620,-0.3210,293.890200,42.527966,13.749
904,7115785,K00672.01,Kepler-209 b,CONFIRMED,CANDIDATE,16.087862460,2.4740000e-05,-2.4740000e-05,172.8138400,1.270000e-03,-1.270000e-03,0.824,0.045,-0.574,3.09500,0.04200,-0.04200,612.5,1.040e+01,-1.040e+01,2.56,0.31,-2.100e-01,668.0,,,63.70,3,5506.00,110.00,,0.9140,0.1110,-0.0740,291.169530,42.640808,13.998
905,7115785,K00672.02,Kepler-209 c,CONFIRMED,CANDIDATE,41.749386130,6.6220000e-05,-6.6220000e-05,153.8463600,1.260000e-03,-1.260000e-03,0.226,0.203,-0.226,5.60980,0.05730,-0.05730,1055.4,1.160e+01,-1.160e+01,2.94,0.35,-2.400e-01,486.0,,,95.00,3,5506.00,110.00,0.00,0.9140,0.1110,-0.0740,291.169530,42.640808,13.998
939,8962094,K00700.01,Kepler-215 d,CONFIRMED,CANDIDATE,30.864365120,5.4010000e-05,-5.4010000e-05,172.9347700,1.360000e-03,-1.360000e-03,0.851,0.053,-0.572,2.95570,0.04930,-0.04930,551.3,1.160e+01,-1.160e+01,2.23,0.28,-1.000e-01,527.0,,,51.80,4,5677.00,113.00,-113.00,0.8280,0.1040,-0.0370,294.973510,45.213692,13.580
940,8962094,K00700.02,Kepler-215 b,CONFIRMED,CANDIDATE,9.360597050,2.3100000e-05,-2.3100000e-05,171.9729200,1.940000e-03,-1.940000e-03,0.802,0.083,-0.557,3.20690,0.06090,-0.06090,236.5,6.200e+00,-6.200e+00,1.42,0.17,-7.000e-02,784.0,,,42.00,4,5677.00,113.00,-113.00,0.8280,0.1040,-0.0370,294.973510,45.213692,13.580
941,8962094,K00700.03,Kepler-215 c,CONFIRMED,CANDIDATE,14.667229300,5.8020000e-05,-5.8020000e-05,145.4205800,2.800000e-03,-2.800000e-03,0.596,0.324,-0.370,3.74200,0.08940,-0.08940,198.1,6.900e+00,-6.900e+00,1.21,0.15,-5.000e-02,675.0,,,30.50,4,5677.00,113.00,-113.00,0.8280,0.1040,-0.0370,294.973510,45.213692,13.580
942,8962094,K00700.04,Kepler-215 e,CONFIRMED,CANDIDATE,68.160989700,4.5250000e-04,-4.5250000e-04,187.0334600,4.310000e-03,-4.310000e-03,0.459,0.471,-0.255,5.66200,0.12400,-0.12400,295.6,1.250e+01,-1.250e+01,1.45,0.18,-7.000e-02,405.0,,,25.00,4,5677.00,113.00,-113.00,0.8280,0.1040,-0.0370,294.973510,45.213692,13.580
943,9002278,K00701.01,Kepler-62 d,CONFIRMED,CANDIDATE,18.164073040,1.7620000e-05,-1.7620000e-05,180.8124250,7.650000e-04,-7.650000e-04,0.021,0.354,-0.021,2.93550,0.02600,-0.02600,943.2,1.020e+01,-1.020e+01,1.98,0.12,-8.000e-02,508.0,,,99.70,5,4926.00,98.00,-98.00,0.6620,0.0410,-0.0270,283.212740,45.349861,13.725
944,9002278,K00701.02,Kepler-62 b,CONFIRMED,CANDIDATE,5.714896920,6.7560000e-06,-6.7560000e-06,170.9219040,9.370000e-04,-9.370000e-04,0.011,0.462,-0.011,2.35720,0.03310,-0.03310,425.9,6.700e+00,-6.700e+00,1.33,0.08,-6.000e-02,747.0,,,73.00,5,4926.00,98.00,-98.00,0.6620,0.0410,-0.0270,283.212740,45.349861,13.725
945,9002278,K00701.03,Kepler-62 e,CONFIRMED,CANDIDATE,122.385868100,5.0220000e-04,-5.0220000e-04,150.4115800,3.170000e-03,-3.170000e-03,0.101,0.353,-0.101,7.12300,0.10200,-0.10200,711.1,1.560e+01,-1.560e+01,1.72,0.10,-7.000e-02,269.0,,,46.30,5,4926.00,98.00,-98.00,0.6620,0.0410,-0.0270,283.212740,45.349861,13.725
946,9002278,K00701.04,Kepler-62 f,CONFIRMED,FALSE POSITIVE,267.282521000,4.8100000e-03,-4.8100000e-03,589.7197500,9.160000e-03,-9.160000e-03,0.378,0.092,-0.378,7.78800,0.37400,-0.37400,471.9,2.690e+01,-2.690e+01,1.43,0.08,-6.000e-02,207.0,,,19.30,5,4926.00,98.00,-98.00,0.6620,0.0410,-0.0270,283.212740,45.349861,13.725
947,9002278,K00701.05,Kepler-62 c,CONFIRMED,CANDIDATE,12.441800300,1.7630000e-04,-1.7630000e-04,134.6507000,1.150000e-02,-1.150000e-02,0.043,0.415,-0.043,3.57200,0.28500,-0.28500,78.4,7.400e+00,-7.400e+00,0.57,0.04,-2.000e-02,576.0,,,11.40,5,4926.00,98.00,-98.00,0.6620,0.0410,-0.0270,283.212740,45.349861,13.725
953,9458613,K00707.01,Kepler-33 d,CONFIRMED,CANDIDATE,21.775681580,3.3270000e-05,-3.3270000e-05,189.6382800,1.210000e-03,-1.210000e-03,0.025,0.261,-0.025,7.95880,0.03740,-0.03740,797.9,7.000e+00,-7.000e+00,4.76,0.72,-1.170e+00,853.0,,,117.30,5,5900.00,117.00,-117.00,1.6940,0.2570,-0.4180,289.077550,46.005219,13.988
954,9458613,K00707.02,Kepler-33 f,CONFIRMED,CANDIDATE,41.028342400,1.4180000e-04,-1.4180000e-04,172.5748100,2.620000e-03,-2.620000e-03,0.011,0.348,-0.011,9.80520,0.07510,-0.07510,541.4,8.300e+00,-8.300e+00,3.92,0.60,-9.700e-01,691.0,,,66.50,5,5900.00,117.00,-117.00,1.6940,0.2570,-0.4180,289.077550,46.005219,13.988
955,9458613,K00707.03,Kepler-33 e,CONFIRMED,CANDIDATE,31.784815700,1.0060000e-04,-1.0060000e-04,135.8710500,2.690000e-03,-2.690000e-03,0.015,0.413,-0.015,8.80770,0.08060,-0.08060,444.5,8.000e+00,-8.000e+00,3.55,0.54,-8.700e-01,752.0,,,57.60,5,5900.00,117.00,-117.00,1.6940,0.2570,-0.4180,289.077550,46.005219,13.988
956,9458613,K00707.04,Kepler-33 c,CONFIRMED,CANDIDATE,13.175559990,3.6110000e-05,-3.6110000e-05,143.6789000,2.150000e-03,-2.150000e-03,0.013,0.353,-0.013,6.66770,0.05820,-0.05820,280.0,5.900e+00,-5.900e+00,2.82,0.43,-7.000e-01,1009.0,,,48.80,5,5900.00,117.00,-117.00,1.6940,0.2570,-0.4180,289.077550,46.005219,13.988
957,9458613,K00707.05,Kepler-33 b,CONFIRMED,CANDIDATE,5.668158210,1.5660000e-05,-1.5660000e-05,131.8874300,2.320000e-03,-2.320000e-03,0.177,0.218,-0.177,4.90640,0.05870,-0.05870,119.7,4.600e+00,-4.600e+00,1.85,0.28,-4.600e-01,1336.0,,,27.30,5,5900.00,117.00,-117.00,1.6940,0.2570,-0.4180,289.077550,46.005219,13.988
961,9590976,K00710.01,Kepler-217 b,CONFIRMED,CANDIDATE,5.374932890,1.2460000e-05,-1.2460000e-05,170.9337900,1.780000e-03,-1.780000e-03,0.228,0.226,-0.228,3.95670,0.05390,-0.05390,155.8,3.500e+00,-3.500e+00,2.12,0.36,-4.300e-01,1413.0,,,49.00,3,6167.00,124.00,-124.00,1.6890,0.2810,-0.3430,293.037750,46.277519,13.294
962,9590976,K00710.02,Kepler-217 c,CONFIRMED,CANDIDATE,8.586009680,3.6100000e-05,-3.6100000e-05,137.9598400,3.220000e-03,-3.220000e-03,0.728,0.206,-0.500,3.34430,0.09860,-0.09860,102.1,4.700e+00,-4.700e+00,1.84,0.30,-3.800e-01,1208.0,,,23.20,3,6167.00,124.00,-124.00,1.6890,0.2810,-0.3430,293.037750,46.277519,13.294
963,9590976,K00710.03,Kepler-217 d,CONFIRMED,CANDIDATE,3.886888620,2.2660000e-05,-2.2660000e-05,132.4955000,5.210000e-03,-5.210000e-03,0.035,0.419,-0.035,3.68300,0.14900,-0.14900,58.3,3.100e+00,-3.100e+00,1.29,0.22,-2.600e-01,1574.0,,,20.80,3,6167.00,124.00,-124.00,1.6890,0.2810,-0.3430,293.037750,46.277519,13.294
964,9597345,K00711.01,Kepler-218 c,CONFIRMED,CANDIDATE,44.699656300,1.1450000e-04,-1.1450000e-04,174.8214400,1.940000e-03,-1.940000e-03,0.472,0.021,-0.431,6.22890,0.07100,-0.07100,837.7,1.230e+01,-1.230e+01,3.05,0.47,-3.200e-01,500.0,,,71.30,3,5497.00,109.00,-109.00,1.0460,0.1610,-0.1110,295.412810,46.266472,13.967
965,9597345,K00711.02,Kepler-218 b,CONFIRMED,CANDIDATE,3.619309734,6.7540000e-06,-6.7540000e-06,135.4416400,1.570000e-03,-1.570000e-03,0.116,0.343,-0.116,3.05040,0.04890,-0.04890,206.6,5.000e+00,-5.000e+00,1.47,0.23,-1.500e-01,1156.0,,,47.40,3,5497.00,109.00,-109.00,1.0460,0.1610,-0.1110,295.412810,46.266472,13.967
966,9597345,K00711.03,Kepler-218 d,CONFIRMED,CANDIDATE,124.524522400,5.5360000e-04,-5.5360000e-04,254.1778800,3.390000e-03,-3.390000e-03,0.004,0.411,-0.004,9.65400,0.11500,-0.11500,689.9,1.480e+01,-1.480e+01,2.69,0.41,-2.900e-01,356.0,,,47.50,3,5497.00,109.00,-109.00,1.0460,0.1610,-0.1110,295.412810,46.266472,13.967
974,9884104,K00718.01,Kepler-219 b,CONFIRMED,CANDIDATE,4.585466941,5.5800000e-06,-5.5800000e-06,169.8609500,1.000000e-03,-1.000000e-03,0.823,0.018,-0.591,3.44370,0.02620,-0.02620,383.5,5.100e+00,-5.100e+00,3.29,0.54,-7.100e-01,1307.0,,,84.80,3,5788.00,104.00,-115.00,1.4950,0.2450,-0.3260,288.738980,46.762562,13.764
975,9884104,K00718.02,Kepler-219 c,CONFIRMED,CANDIDATE,22.714433510,5.0380000e-05,-5.0380000e-05,147.2968400,1.830000e-03,-1.830000e-03,0.816,0.025,-0.566,6.08750,0.07860,-0.07860,575.1,8.200e+00,-8.200e+00,4.01,0.66,-8.700e-01,766.0,,,74.40,3,5788.00,104.00,-115.00,1.4950,0.2450,-0.3260,288.738980,46.762562,13.764
976,9884104,K00718.03,Kepler-219 d,CONFIRMED,CANDIDATE,47.903427000,2.2210000e-04,-2.2210000e-04,141.9834700,3.500000e-03,-3.500000e-03,0.918,0.028,-0.646,6.19100,0.12900,-0.12900,379.3,1.170e+01,-1.170e+01,3.55,0.59,-7.700e-01,598.0,,,34.10,3,5788.00,104.00,-115.00,1.4950,0.2450,-0.3260,288.738980,46.762562,13.764
977,9950612,K00719.01,Kepler-220 c,CONFIRMED,CANDIDATE,9.034190783,6.3050000e-06,-6.3050000e-06,171.0153290,5.570000e-04,-5.570000e-04,0.846,0.018,-0.597,1.55010,0.01740,-0.01740,577.6,8.200e+00,-8.200e+00,1.80,0.07,-9.000e-02,586.0,,,82.10,4,4499.00,89.00,-89.00,0.6390,0.0250,-0.0320,291.506160,46.895741,13.177
978,9950612,K00719.02,Kepler-220 d,CONFIRMED,CANDIDATE,28.122439300,1.3980000e-04,-1.3980000e-04,146.9176300,3.950000e-03,-3.950000e-03,0.516,0.058,-0.421,4.17400,0.11700,-0.11700,194.3,7.800e+00,-7.800e+00,0.90,0.03,-5.000e-02,401.0,,,26.90,4,4499.00,89.00,-89.00,0.6390,0.0250,-0.0320,291.506160,46.895741,13.177
979,9950612,K00719.03,Kepler-220 e,CONFIRMED,CANDIDATE,45.902976800,1.6540000e-04,-1.6540000e-04,166.5566700,2.830000e-03,-2.830000e-03,0.303,0.135,-0.303,5.00410,0.08150,-0.08150,361.8,8.900e+00,-8.900e+00,1.18,0.05,-6.000e-02,341.0,,,42.90,4,4499.00,89.00,-89.00,0.6390,0.0250,-0.0320,291.506160,46.895741,13.177
980,9950612,K00719.04,Kepler-220 b,CONFIRMED,CANDIDATE,4.159816554,7.3100000e-06,-7.3100000e-06,133.7861600,1.450000e-03,-1.450000e-03,0.676,0.239,-0.439,1.62610,0.04720,-0.04720,160.3,5.300e+00,-5.300e+00,0.86,0.03,-4.000e-02,759.0,,,35.60,4,4499.00,89.00,-89.00,0.6390,0.0250,-0.0320,291.506160,46.895741,13.177
981,9963524,K00720.01,Kepler-221 c,CONFIRMED,CANDIDATE,5.690591630,1.1020000e-05,-1.1020000e-05,174.0488500,1.430000e-03,-1.430000e-03,0.573,0.006,-0.473,2.55700,0.05530,-0.05530,1384.3,3.370e+01,-3.370e+01,3.10,0.23,-1.700e-01,860.0,,,45.50,4,5244.00,105.00,-105.00,0.8100,0.0600,-0.0440,296.654750,46.835270,13.749
982,9963524,K00720.02,Kepler-221 d,CONFIRMED,CANDIDATE,10.041572140,3.1280000e-05,-3.1280000e-05,137.0844200,2.400000e-03,-2.400000e-03,0.768,0.139,-0.539,2.65770,0.07940,-0.07940,1114.0,4.300e+01,-4.300e+01,2.97,0.22,-1.600e-01,712.0,,,28.10,4,5244.00,105.00,-105.00,0.8100,0.0600,-0.0440,296.654750,46.835270,13.749
983,9963524,K00720.03,Kepler-221 e,CONFIRMED,CANDIDATE,18.369746580,8.5640000e-05,-8.5640000e-05,131.8657300,3.630000e-03,-3.630000e-03,0.947,0.025,-0.693,2.93900,0.15200,-0.15200,1143.3,6.410e+01,-6.410e+01,3.58,0.26,-2.000e-01,582.0,,,20.10,4,5244.00,105.00,-105.00,0.8100,0.0600,-0.0440,296.654750,46.835270,13.749
984,9963524,K00720.04,Kepler-221 b,CONFIRMED,CANDIDATE,2.795900040,1.4110000e-05,-1.4110000e-05,132.7297100,3.750000e-03,-3.750000e-03,0.638,0.019,-0.497,2.05600,0.12300,-0.12300,383.7,2.710e+01,-2.710e+01,1.66,0.12,-9.000e-02,1090.0,,,16.30,4,5244.00,105.00,-105.00,0.8100,0.0600,-0.0440,296.654750,46.835270,13.749
987,10002866,K00723.01,Kepler-222 b,CONFIRMED,CANDIDATE,3.936993144,4.4570000e-06,-4.4570000e-06,169.6505920,9.030000e-04,-9.030000e-04,0.801,0.080,-0.555,1.88700,0.03870,-0.03870,1266.0,2.460e+01,-2.460e+01,3.36,0.74,-2.500e-01,1004.0,,,59.30,3,5431.00,164.00,-164.00,0.8430,0.1860,-0.0620,287.906100,46.937771,15.063
988,10002866,K00723.02,Kepler-222 d,CONFIRMED,CANDIDATE,28.081859820,6.9720000e-05,-6.9720000e-05,194.9169600,1.940000e-03,-1.940000e-03,0.425,0.428,-0.230,4.52880,0.07850,-0.07850,1840.3,3.880e+01,-3.880e+01,3.63,0.80,-2.700e-01,522.0,,,50.80,3,5431.00,164.00,-164.00,0.8430,0.1860,-0.0620,287.906100,46.937771,15.063
989,10002866,K00723.03,Kepler-222 c,CONFIRMED,CANDIDATE,10.088810660,1.1770000e-05,-1.1770000e-05,173.0833530,9.210000e-04,-9.210000e-04,0.921,0.028,-0.654,1.77260,0.08740,-0.08740,1995.9,4.390e+01,-4.390e+01,4.71,1.04,-3.500e-01,734.0,,,51.40,3,5431.00,164.00,-164.00,0.8430,0.1860,-0.0620,287.906100,46.937771,15.063
996,10227020,K00730.01,Kepler-223 d,CONFIRMED,CANDIDATE,14.787671720,5.5840000e-05,-5.5840000e-05,176.7939900,2.990000e-03,-2.990000e-03,0.021,0.380,-0.021,6.11910,0.09560,-0.09560,781.8,2.060e+01,-2.060e+01,3.46,0.57,-5.800e-01,827.0,,,39.40,4,5814.00,78.00,-78.00,1.2480,0.2090,-0.2090,298.318360,47.279491,15.344
997,10227020,K00730.02,Kepler-223 c,CONFIRMED,CANDIDATE,9.848246490,3.6680000e-05,-3.6680000e-05,138.3884500,2.940000e-03,-2.940000e-03,0.550,0.044,-0.421,5.74710,0.08490,-0.08490,436.7,1.780e+01,-1.780e+01,2.68,0.45,-4.500e-01,947.0,,,25.30,4,5814.00,78.00,-78.00,1.2480,0.2090,-0.2090,298.318360,47.279491,15.344
998,10227020,K00730.03,Kepler-223 e,CONFIRMED,CANDIDATE,19.724367200,1.3240000e-04,-1.3240000e-04,135.0592300,5.870000e-03,-5.870000e-03,0.898,0.029,-0.619,7.20200,0.14800,-0.14800,577.9,2.340e+01,-2.340e+01,3.57,0.60,-5.900e-01,751.0,,,26.00,4,5814.00,78.00,-78.00,1.2480,0.2090,-0.2090,298.318360,47.279491,15.344
999,10227020,K00730.04,Kepler-223 b,CONFIRMED,CANDIDATE,7.384432690,2.9590000e-05,-2.9590000e-05,137.4741200,3.210000e-03,-3.210000e-03,0.594,0.283,-0.413,5.73510,0.08530,-0.08530,349.8,1.490e+01,-1.490e+01,2.42,0.41,-4.000e-01,1042.0,,,23.70,4,5814.00,78.00,-78.00,1.2480,0.2090,-0.2090,298.318360,47.279491,15.344
1001,10265898,K00732.01,Kepler-656 b,CONFIRMED,CANDIDATE,1.260258822,6.7500000e-07,-6.7500000e-07,170.4089840,4.220000e-04,-4.220000e-04,0.791,0.002,-0.540,1.85940,0.01810,-0.01810,1130.7,1.010e+01,-1.010e+01,3.57,0.94,-3.000e-01,1569.0,,,128.20,3,5550.00,166.00,-183.00,0.9540,0.2520,-0.0790,288.327910,47.381592,15.342
1004,10271806,K00733.01,Kepler-224 c,CONFIRMED,CANDIDATE,5.924993927,7.6260000e-06,-7.6260000e-06,169.7162900,1.010000e-03,-1.010000e-03,0.848,0.064,-0.583,2.88740,0.07940,-0.07940,1608.1,2.530e+01,-2.530e+01,3.15,0.21,-1.400e-01,758.0,,,68.50,4,5016.00,100.00,-100.00,0.6790,0.0460,-0.0290,290.934300,47.357601,15.644
1005,10271806,K00733.02,Kepler-224 d,CONFIRMED,CANDIDATE,11.349348480,2.4420000e-05,-2.4420000e-05,134.3180500,1.800000e-03,-1.800000e-03,0.398,0.043,-0.398,3.11010,0.05690,-0.05690,1249.8,3.090e+01,-3.090e+01,2.39,0.17,-1.000e-01,610.0,,,41.70,4,5016.00,100.00,-100.00,0.6790,0.0460,-0.0290,290.934300,47.357601,15.644
1006,10271806,K00733.03,Kepler-224 b,CONFIRMED,CANDIDATE,3.132953510,1.0170000e-05,-1.0170000e-05,135.6749400,2.500000e-03,-2.500000e-03,0.135,0.312,-0.135,2.22070,0.08380,-0.08380,435.2,1.980e+01,-1.980e+01,1.39,0.09,-6.000e-02,937.0,,,23.90,4,5016.00,100.00,-100.00,0.6790,0.0460,-0.0290,290.934300,47.357601,15.644
1007,10271806,K00733.04,Kepler-224 e,CONFIRMED,CANDIDATE,18.643499860,6.4890000e-05,-6.4890000e-05,141.6268700,2.880000e-03,-2.880000e-03,0.774,0.152,-0.537,1.84910,0.08530,-0.08530,813.4,5.330e+01,-5.330e+01,2.14,0.14,-9.000e-02,517.0,,,16.10,4,5016.00,100.00,-100.00,0.6790,0.0460,-0.0290,290.934300,47.357601,15.644
1027,10601284,K00749.01,Kepler-226 c,CONFIRMED,CANDIDATE,5.349553819,8.8340000e-06,-8.8340000e-06,171.8069400,1.270000e-03,-1.270000e-03,0.092,0.369,-0.092,3.02780,0.04710,-0.04710,831.0,1.480e+01,-1.480e+01,2.55,0.16,-2.400e-01,919.0,,,60.60,3,5185.00,85.00,-77.00,0.9100,0.0570,-0.0860,292.376130,47.880989,15.416
1028,10601284,K00749.02,Kepler-226 b,CONFIRMED,CANDIDATE,3.941052210,1.0940000e-05,-1.0940000e-05,136.0866200,2.330000e-03,-2.330000e-03,0.226,0.243,-0.226,2.59840,0.07370,-0.07370,363.3,1.390e+01,-1.390e+01,1.70,0.11,-1.600e-01,1018.0,,,28.90,3,5185.00,85.00,-77.00,0.9100,0.0570,-0.0860,292.376130,47.880989,15.416
1029,10601284,K00749.03,Kepler-226 d,CONFIRMED,CANDIDATE,8.109048070,6.7870000e-05,-6.7870000e-05,132.8031000,7.160000e-03,-7.160000e-03,0.025,0.425,-0.025,3.59600,0.19800,-0.19800,217.4,1.680e+01,-1.680e+01,1.30,0.09,-1.200e-01,800.0,,,14.10,3,5185.00,85.00,-77.00,0.9100,0.0570,-0.0860,292.376130,47.880989,15.416
1030,10662202,K00750.01,Kepler-662 b,CONFIRMED,CANDIDATE,21.676991930,7.0100000e-05,-7.0100000e-05,171.5359400,2.580000e-03,-2.580000e-03,0.896,0.010,-0.663,3.45550,0.06560,-0.06560,857.2,2.710e+01,-2.710e+01,2.95,0.12,-2.300e-01,530.0,,,34.30,3,4954.00,79.00,-79.00,0.8280,0.0320,-0.0650,290.465120,47.929180,15.377
